Beautiful Soup,Lxml,Regular expressions
0.8914968967437744,0.1717209815979004,0.2188708782196045
0.9136030673980713,0.17507410049438477,0.22161006927490234
0.9342608451843262,0.17829513549804688,0.22429704666137695
0.9539079666137695,0.18157005310058594,0.2274770736694336
0.973675012588501,0.1853480339050293,0.23033499717712402
0.9936070442199707,0.18870115280151367,0.2334449291229248
1.0143969058990479,0.19194507598876953,0.23621392250061035
1.034026861190796,0.1956770420074463,0.23929595947265625
1.0543649196624756,0.19946002960205078,0.24257993698120117
1.0767979621887207,0.20279312133789062,0.24550199508666992
1.0966129302978516,0.20605993270874023,0.25710487365722656
1.116652011871338,0.20961499214172363,0.26074695587158203
1.1362929344177246,0.21331310272216797,0.2633249759674072
1.155984878540039,0.21719098091125488,0.2659320831298828
1.17569899559021,0.22069215774536133,0.2687098979949951
1.19527006149292,0.22394704818725586,0.2714219093322754
1.215008020401001,0.22723007202148438,0.27423787117004395
1.2354018688201904,0.2323911190032959,0.2770700454711914
1.2574539184570312,0.23671913146972656,0.2797579765319824
1.2779269218444824,0.24003005027770996,0.28251099586486816
1.2975869178771973,0.2434401512145996,0.28534603118896484
1.3172719478607178,0.24731707572937012,0.28823089599609375
1.3375658988952637,0.25110292434692383,0.2909719944000244
1.3569939136505127,0.25470805168151855,0.2938110828399658
1.3764078617095947,0.25794005393981934,0.296522855758667
1.3961470127105713,0.2611701488494873,0.2995178699493408
1.4161620140075684,0.26456403732299805,0.3024768829345703
1.4380168914794922,0.2681310176849365,0.30560302734375
1.4581260681152344,0.27234601974487305,0.30838704109191895
1.4799718856811523,0.27697014808654785,0.311384916305542
1.5050060749053955,0.2803831100463867,0.3146200180053711
1.5295870304107666,0.28392910957336426,0.3173198699951172
1.5501768589019775,0.28811192512512207,0.32042908668518066
1.5704829692840576,0.29315805435180664,0.3230900764465332
1.590630054473877,0.2966799736022949,0.3257899284362793
1.610935926437378,0.3005671501159668,0.32848095893859863
1.6390759944915771,0.3053591251373291,0.3312220573425293
1.6593220233917236,0.31213998794555664,0.3343629837036133
1.6797120571136475,0.3156239986419678,0.3374490737915039
1.699944019317627,0.31906914710998535,0.34018707275390625
1.7196259498596191,0.32532310485839844,0.3432319164276123
1.7395029067993164,0.3294360637664795,0.3462028503417969
1.7600979804992676,0.33334898948669434,0.34883999824523926
1.780168056488037,0.33719611167907715,0.35196685791015625
1.8001558780670166,0.3426830768585205,0.3552989959716797
1.8220319747924805,0.3460061550140381,0.358288049697876
1.8425509929656982,0.3498361110687256,0.3609600067138672
1.862839937210083,0.3536190986633301,0.36351799964904785
1.882516860961914,0.35971999168395996,0.367110013961792
1.902919054031372,0.36300206184387207,0.37007999420166016
1.92268705368042,0.36711907386779785,0.3728179931640625
1.9426379203796387,0.3718900680541992,0.3755619525909424
1.96219801902771,0.377439022064209,0.37827301025390625
1.9819679260253906,0.38077306747436523,0.38100600242614746
2.0036418437957764,0.38459300994873047,0.3848578929901123
2.023859977722168,0.38986706733703613,0.3877599239349365
2.043954849243164,0.39445996284484863,0.3905060291290283
2.0638339519500732,0.397737979888916,0.39333605766296387
2.084604024887085,0.40129709243774414,0.39603090286254883
2.1074230670928955,0.406019926071167,0.39884305000305176
2.1279380321502686,0.4105241298675537,0.40154004096984863
2.1480660438537598,0.4139130115509033,0.4045388698577881
2.168436050415039,0.41782307624816895,0.40714502334594727
2.191293954849243,0.4230670928955078,0.40976595878601074
2.2115719318389893,0.4277660846710205,0.41234588623046875
2.2316510677337646,0.4310481548309326,0.415363073348999
2.251893997192383,0.43502306938171387,0.4179990291595459
2.2723429203033447,0.44091105461120605,0.4207439422607422
2.2916760444641113,0.4453449249267578,0.42337703704833984
2.3114418983459473,0.45047807693481445,0.4264669418334961
2.3313610553741455,0.45607995986938477,0.4293808937072754
2.351590871810913,0.4618051052093506,0.4320230484008789
2.374022960662842,0.4658379554748535,0.4346809387207031
2.394011974334717,0.46927714347839355,0.4373469352722168
2.4142608642578125,0.47454094886779785,0.4399600028991699
2.434093952178955,0.47828102111816406,0.4427778720855713
2.453597068786621,0.4818761348724365,0.44568395614624023
2.4734978675842285,0.4855959415435791,0.44842004776000977
2.493108034133911,0.49210095405578613,0.4511880874633789
2.513190984725952,0.4954659938812256,0.45395803451538086
2.535959005355835,0.49910497665405273,0.4565870761871338
2.555433988571167,0.5024099349975586,0.4596378803253174
2.5759260654449463,0.507843017578125,0.46251702308654785
2.59619402885437,0.511214017868042,0.46560001373291016
2.6158878803253174,0.514441967010498,0.46859192848205566
2.6356639862060547,0.5192949771881104,0.47128891944885254
2.6560280323028564,0.525407075881958,0.47429490089416504
2.6811909675598145,0.5290050506591797,0.47727489471435547
2.7033069133758545,0.5324909687042236,0.48012495040893555
2.7276079654693604,0.5358531475067139,0.4829869270324707
2.7478389739990234,0.5410001277923584,0.4856698513031006
2.7689390182495117,0.5458331108093262,0.4886338710784912
2.7888739109039307,0.5492551326751709,0.49149489402770996
2.8091468811035156,0.5524981021881104,0.49448299407958984
2.8289239406585693,0.5557351112365723,0.4971890449523926
2.8491370677948,0.5589690208435059,0.4999840259552002
2.869274854660034,0.5622129440307617,0.5027270317077637
2.8889858722686768,0.565446138381958,0.5054130554199219
2.9111568927764893,0.5688140392303467,0.5088210105895996
2.931493043899536,0.5720231533050537,0.5114560127258301
2.9513280391693115,0.5752260684967041,0.514153003692627
2.972223997116089,0.5784239768981934,0.5169558525085449
2.9923250675201416,0.5816271305084229,0.5195980072021484
3.0121729373931885,0.5848541259765625,0.522813081741333
3.0319719314575195,0.5882530212402344,0.5254120826721191
3.052561044692993,0.5915660858154297,0.5280630588531494
3.072413921356201,0.5948481559753418,0.5308918952941895
3.0951879024505615,0.598067045211792,0.5336170196533203
3.1150639057159424,0.6013040542602539,0.5363659858703613
3.1349539756774902,0.6045129299163818,0.5398578643798828
3.1547250747680664,0.6077511310577393,0.5424129962921143
3.1748859882354736,0.6109991073608398,0.5454800128936768
3.1948909759521484,0.6142020225524902,0.5482349395751953
3.214884042739868,0.6182050704956055,0.5508968830108643
3.2349190711975098,0.6228821277618408,0.5534498691558838
3.258622884750366,0.6262660026550293,0.5569450855255127
3.2791988849639893,0.6298019886016846,0.5597050189971924
3.3012189865112305,0.6333861351013184,0.5624089241027832
3.3224270343780518,0.6369590759277344,0.5650990009307861
3.342736005783081,0.6407730579376221,0.5677928924560547
3.362381935119629,0.6458661556243896,0.5706169605255127
3.3825249671936035,0.6494619846343994,0.573296070098877
3.403275966644287,0.6532070636749268,0.5763230323791504
3.423801898956299,0.6564559936523438,0.5790600776672363
3.446868896484375,0.6596939563751221,0.581805944442749
3.4677748680114746,0.6629021167755127,0.5844850540161133
3.488208055496216,0.6664440631866455,0.5879209041595459
3.5079259872436523,0.6702570915222168,0.5909819602966309
3.5288188457489014,0.6740279197692871,0.593674898147583
3.5487759113311768,0.6773009300231934,0.5967628955841064
3.568634033203125,0.6806199550628662,0.5997960567474365
3.588413953781128,0.6845390796661377,0.6028299331665039
3.608224868774414,0.6878530979156494,0.6055879592895508
3.630902051925659,0.6911771297454834,0.6082990169525146
3.658545970916748,0.6944489479064941,0.6111879348754883
3.678480863571167,0.6978490352630615,0.6140389442443848
3.698091983795166,0.7011539936065674,0.6169719696044922
3.717728853225708,0.7043440341949463,0.619657039642334
3.737921953201294,0.7075121402740479,0.6223850250244141
3.757797956466675,0.7107400894165039,0.6253039836883545
3.777500867843628,0.7139489650726318,0.6280789375305176
3.7972359657287598,0.7171430587768555,0.630979061126709
3.817415952682495,0.7203419208526611,0.633713960647583
3.8395750522613525,0.7235579490661621,0.6370148658752441
3.859412908554077,0.7268011569976807,0.6402580738067627
3.8802878856658936,0.729978084564209,0.6432299613952637
3.909255027770996,0.7338531017303467,0.6459100246429443
3.9297609329223633,0.7371461391448975,0.6486849784851074
3.9500138759613037,0.740415096282959,0.6514849662780762
3.9701600074768066,0.7436270713806152,0.6542520523071289
3.9904189109802246,0.746873140335083,0.6573140621185303
4.011913061141968,0.7500951290130615,0.6599459648132324
4.031377077102661,0.7532949447631836,0.6630439758300781
4.051764011383057,0.7565009593963623,0.6663498878479004
4.0728020668029785,0.7598240375518799,0.6693809032440186
4.092751979827881,0.7630751132965088,0.6724629402160645
4.1132049560546875,0.7662570476531982,0.6750929355621338
4.132943868637085,0.7694230079650879,0.6781320571899414
4.153023958206177,0.7728769779205322,0.6810228824615479
4.173271894454956,0.7763979434967041,0.6837940216064453
4.196063995361328,0.7796640396118164,0.6865389347076416
4.215987920761108,0.783156156539917,0.6894650459289551
4.23603892326355,0.7864539623260498,0.6923699378967285
4.255612850189209,0.7897191047668457,0.695443868637085
4.275163888931274,0.7931129932403564,0.698314905166626
4.294997930526733,0.7964920997619629,0.7009830474853516
4.314625978469849,0.7998931407928467,0.7039389610290527
4.334140062332153,0.8031871318817139,0.706496000289917
4.353806018829346,0.8064401149749756,0.709197998046875
4.375349044799805,0.809805154800415,0.7120418548583984
4.39507794380188,0.8130149841308594,0.7150719165802002
4.415076017379761,0.8162291049957275,0.7178769111633301
4.434525012969971,0.8194451332092285,0.7206809520721436
4.454124927520752,0.8226439952850342,0.72353196144104
4.474909067153931,0.825998067855835,0.7268850803375244
4.496574878692627,0.8293089866638184,0.7299439907073975
4.518218040466309,0.8328509330749512,0.7327589988708496
4.539079904556274,0.8361260890960693,0.7358250617980957
4.562238931655884,0.8394501209259033,0.7386569976806641
4.582367897033691,0.8430240154266357,0.7413630485534668
4.602463006973267,0.846466064453125,0.7439670562744141
4.622326850891113,0.850045919418335,0.7469408512115479
4.642498970031738,0.8535230159759521,0.7498369216918945
4.662822961807251,0.8568389415740967,0.7525339126586914
4.682766914367676,0.8600559234619141,0.7554628849029541
4.702816009521484,0.8632590770721436,0.7581479549407959
4.723188877105713,0.8666319847106934,0.7611470222473145
4.746196985244751,0.8708739280700684,0.7639448642730713
4.766782999038696,0.8740911483764648,0.7666959762573242
4.786758899688721,0.8772950172424316,0.769521951675415
4.806123971939087,0.8805320262908936,0.772331953048706
4.825617074966431,0.8838469982147217,0.7754800319671631
4.845654010772705,0.8871710300445557,0.7782058715820312
4.865249872207642,0.8911409378051758,0.7813148498535156
4.88520884513855,0.8946290016174316,0.78432297706604
4.907464981079102,0.8979871273040771,0.7876999378204346
4.92830491065979,0.9016950130462646,0.7904250621795654
4.94806694984436,0.9051289558410645,0.7933039665222168
4.967913866043091,0.9084250926971436,0.7959868907928467
4.988026857376099,0.9117710590362549,0.7988519668579102
5.007690906524658,0.9151809215545654,0.8015239238739014
5.027371883392334,0.9184770584106445,0.8044068813323975
5.047014951705933,0.9218800067901611,0.8073010444641113
5.0673558712005615,0.9250900745391846,0.810093879699707
5.090295076370239,0.9282851219177246,0.8127799034118652
5.111777067184448,0.9318680763244629,0.815561056137085
5.134312868118286,0.9354100227355957,0.8187298774719238
5.154836893081665,0.9387190341949463,0.8217160701751709
5.175346851348877,0.9419291019439697,0.8244860172271729
5.1954429149627686,0.9451420307159424,0.8271820545196533
5.216340065002441,0.9485011100769043,0.8305180072784424
5.236597061157227,0.952639102935791,0.8336598873138428
5.257894992828369,0.95613694190979,0.8369410037994385
5.2810280323028564,0.9593410491943359,0.8398540019989014
5.301492929458618,0.9627540111541748,0.8427379131317139
5.321027994155884,0.9662339687347412,0.8456299304962158
5.3408849239349365,0.9695429801940918,0.8484339714050293
5.3620829582214355,0.9728400707244873,0.8571510314941406
5.38238000869751,0.9760680198669434,0.8597879409790039
5.402298927307129,0.9793300628662109,0.8623809814453125
5.422919988632202,0.9826021194458008,0.8658020496368408
5.4426610469818115,0.9866969585418701,0.868725061416626
5.4649670124053955,0.9899239540100098,0.8713579177856445
5.4849278926849365,0.9931831359863281,0.8742070198059082
5.50543999671936,0.9964931011199951,0.876945972442627
5.525481939315796,0.9998300075531006,0.879828929901123
5.54532790184021,1.003046989440918,0.8830270767211914
5.565335035324097,1.0062649250030518,0.8865020275115967
5.58591890335083,1.0099129676818848,0.8891489505767822
5.605573892593384,1.013503074645996,0.8920309543609619
5.627575874328613,1.0167779922485352,0.8949480056762695
5.65677285194397,1.0200259685516357,0.8978278636932373
5.677785873413086,1.023280143737793,0.900346040725708
5.69796895980835,1.026759147644043,0.9030449390411377
5.71771502494812,1.030216932296753,0.9058120250701904
5.737362861633301,1.0334429740905762,0.9085969924926758
5.757438898086548,1.0367090702056885,0.9112808704376221
5.777895927429199,1.0401320457458496,0.913970947265625
5.798099994659424,1.0437400341033936,0.9170150756835938
5.817949056625366,1.0470459461212158,0.9198770523071289
5.840031862258911,1.0503530502319336,0.9227108955383301
5.85979700088501,1.0538039207458496,0.9253289699554443
5.8796608448028564,1.0571370124816895,0.9286339282989502
5.900089979171753,1.0605370998382568,0.9313008785247803
5.9200990200042725,1.064535140991211,0.9339818954467773
5.940374851226807,1.0678329467773438,0.937018871307373
5.960263013839722,1.0715949535369873,0.9399619102478027
5.97996187210083,1.075411081314087,0.9427640438079834
6.000412940979004,1.0788631439208984,0.9459500312805176
6.021869897842407,1.0822570323944092,0.9488339424133301
6.0423688888549805,1.0857181549072266,0.9515290260314941
6.062169075012207,1.0893690586090088,0.9541280269622803
6.082485914230347,1.0928690433502197,0.9567170143127441
6.102670907974243,1.0964560508728027,0.9593429565429688
6.122365951538086,1.0997769832611084,0.9624180793762207
6.141916036605835,1.1031279563903809,0.9652180671691895
6.161887884140015,1.1066081523895264,0.9682350158691406
6.181424856185913,1.1100430488586426,0.9711039066314697
6.203388929367065,1.1132690906524658,0.9741940498352051
6.222801923751831,1.116668939590454,0.97694993019104
6.242855072021484,1.1204240322113037,0.9798550605773926
6.262898921966553,1.1239991188049316,0.9826259613037109
6.28363299369812,1.1272609233856201,0.9853110313415527
6.303663015365601,1.1307461261749268,0.9882528781890869
6.323479890823364,1.1340680122375488,0.9912369251251221
6.343303918838501,1.1374859809875488,0.9941520690917969
6.365339040756226,1.140951156616211,0.996845006942749
6.385006904602051,1.144191026687622,0.9995050430297852
6.404801845550537,1.1473970413208008,1.002187967300415
6.424569845199585,1.1507890224456787,1.0051040649414062
6.444314956665039,1.1543099880218506,1.0080630779266357
6.464017868041992,1.1595699787139893,1.010627031326294
6.484274864196777,1.1629369258880615,1.0132648944854736
6.503865957260132,1.1665401458740234,1.015866994857788
6.523627996444702,1.1702229976654053,1.018617868423462
6.546747922897339,1.1758971214294434,1.0216760635375977
6.566650867462158,1.1801750659942627,1.0244169235229492
6.586796998977661,1.183892011642456,1.0271570682525635
6.607192039489746,1.187178134918213,1.029818058013916
6.626746892929077,1.1918251514434814,1.0325908660888672
6.6470959186553955,1.1963751316070557,1.0352320671081543
6.667633056640625,1.201004981994629,1.0380768775939941
6.688366889953613,1.2045109272003174,1.0411829948425293
6.708215951919556,1.2099699974060059,1.0439660549163818
6.730640888214111,1.2134721279144287,1.046839952468872
6.750272989273071,1.21738600730896,1.0496840476989746
6.770218849182129,1.223736047744751,1.0523350238800049
6.790102005004883,1.2347991466522217,1.0549988746643066
6.81044602394104,1.2382960319519043,1.0578489303588867
6.831156969070435,1.246617078781128,1.0610198974609375
6.85121488571167,1.250960111618042,1.0640430450439453
6.870815992355347,1.254775047302246,1.0668220520019531
6.890779972076416,1.2624990940093994,1.070016860961914
6.914689064025879,1.2665929794311523,1.072666883468628
6.93464994430542,1.271916151046753,1.075289011001587
6.954848051071167,1.2804501056671143,1.0778629779815674
6.974369049072266,1.284498929977417,1.0806879997253418
6.994017839431763,1.2896161079406738,1.08381986618042
7.0137939453125,1.2966351509094238,1.086683988571167
7.033918857574463,1.3002779483795166,1.089552879333496
7.054498910903931,1.3048880100250244,1.0922019481658936
7.0745790004730225,1.3102490901947021,1.0949668884277344
7.0972959995269775,1.3137171268463135,1.0979280471801758
7.117178916931152,1.3172271251678467,1.100903034210205
7.136936902999878,1.3211939334869385,1.1035048961639404
7.1573638916015625,1.3270859718322754,1.1066019535064697
7.177633047103882,1.3304030895233154,1.1091458797454834
7.197340965270996,1.334092140197754,1.1121630668640137
7.218085050582886,1.3394520282745361,1.114880084991455
7.237890005111694,1.3444099426269531,1.1177639961242676
7.260395050048828,1.3483550548553467,1.120635986328125
7.280848026275635,1.3521721363067627,1.1232800483703613
7.300615072250366,1.3554630279541016,1.125925064086914
7.320266008377075,1.358747959136963,1.1287548542022705
7.340595006942749,1.3621649742126465,1.132396936416626
7.360374927520752,1.365934133529663,1.1354930400848389
7.379912853240967,1.3701341152191162,1.1382579803466797
7.400138854980469,1.3733980655670166,1.1413040161132812
7.419771909713745,1.3767759799957275,1.1441938877105713
7.442276954650879,1.3800201416015625,1.1470708847045898
7.462285041809082,1.383249044418335,1.149688959121704
7.483304977416992,1.3864729404449463,1.1523258686065674
7.502871990203857,1.3900549411773682,1.1550569534301758
7.522695064544678,1.3935439586639404,1.1576790809631348
7.542392015457153,1.3967890739440918,1.1604208946228027
7.563462018966675,1.4002931118011475,1.163909912109375
7.58361291885376,1.4039020538330078,1.1668789386749268
7.60434103012085,1.4072329998016357,1.1696200370788574
7.627277851104736,1.4105620384216309,1.1723129749298096
7.654428958892822,1.4138760566711426,1.1750938892364502
7.674666881561279,1.4174871444702148,1.1781408786773682
7.6946189403533936,1.4207639694213867,1.180901050567627
7.714927911758423,1.4240541458129883,1.1835238933563232
7.735154867172241,1.4273240566253662,1.1861989498138428
7.755131006240845,1.4305479526519775,1.188873052597046
7.7746498584747314,1.434061050415039,1.1914780139923096
7.794862985610962,1.4373910427093506,1.1941030025482178
7.814450979232788,1.4406580924987793,1.1972019672393799
7.836835861206055,1.4439289569854736,1.2001609802246094
7.857820987701416,1.447145938873291,1.203042984008789
7.877472877502441,1.4511921405792236,1.2057678699493408
7.897983074188232,1.4555130004882812,1.2088558673858643
7.919869899749756,1.4591529369354248,1.2114529609680176
7.94071888923645,1.462507963180542,1.2140569686889648
7.960497856140137,1.4658050537109375,1.2166919708251953
7.980785846710205,1.4693009853363037,1.2194159030914307
8.0035240650177,1.4727230072021484,1.2222449779510498
8.024196863174438,1.4762370586395264,1.2250339984893799
8.044224977493286,1.4800350666046143,1.2276999950408936
8.064677953720093,1.4833929538726807,1.2305519580841064
8.085325002670288,1.4867191314697266,1.233159065246582
8.105129957199097,1.490041971206665,1.235893964767456
8.125211000442505,1.4932739734649658,1.2385549545288086
8.145793914794922,1.4969301223754883,1.2413558959960938
8.166046857833862,1.500425100326538,1.2441508769989014
8.187653064727783,1.5037181377410889,1.246830940246582
8.207406044006348,1.5069551467895508,1.249403953552246
8.227592945098877,1.5102040767669678,1.2521100044250488
8.247488975524902,1.5134921073913574,1.255702018737793
8.267567873001099,1.5167200565338135,1.2584459781646729
8.287270069122314,1.5199370384216309,1.261152982711792
8.30831503868103,1.52315092086792,1.263772964477539
8.328611850738525,1.5267410278320312,1.2663359642028809
8.34847903251648,1.529973030090332,1.2690370082855225
8.370142936706543,1.5331740379333496,1.2720379829406738
8.390312910079956,1.5363800525665283,1.274724006652832
8.410140037536621,1.5396990776062012,1.2772910594940186
8.43016004562378,1.543213129043579,1.2798728942871094
8.450037002563477,1.5464661121368408,1.28243088722229
8.469879865646362,1.5497689247131348,1.2851569652557373
8.4895658493042,1.5530860424041748,1.2880449295043945
8.509552001953125,1.5563931465148926,1.2908759117126465
8.530462980270386,1.5596339702606201,1.2935009002685547
8.553675889968872,1.5629091262817383,1.2963440418243408
8.573830842971802,1.5661139488220215,1.2990779876708984
8.593364953994751,1.5693581104278564,1.3019180297851562
8.612755060195923,1.5725829601287842,1.305314064025879
8.63276195526123,1.5762879848480225,1.3081579208374023
8.652716875076294,1.5797851085662842,1.3110198974609375
8.672394037246704,1.5830459594726562,1.3135828971862793
8.692482948303223,1.586575984954834,1.3163418769836426
8.7149338722229,1.5900261402130127,1.3189520835876465
8.734915971755981,1.5936541557312012,1.322066068649292
8.7553870677948,1.59694504737854,1.3249170780181885
8.775794982910156,1.6001949310302734,1.3278028964996338
8.795665979385376,1.604140043258667,1.330388069152832
8.816204071044922,1.607456922531128,1.3330249786376953
8.835927963256836,1.6106560230255127,1.3358359336853027
8.855607032775879,1.6139180660247803,1.3384230136871338
8.875365972518921,1.6171391010284424,1.3411519527435303
8.897561073303223,1.620495080947876,1.3438398838043213
8.917937994003296,1.6240370273590088,1.3465640544891357
8.938565969467163,1.627269983291626,1.3499250411987305
8.958061933517456,1.630450963973999,1.352874994277954
8.978219985961914,1.6344201564788818,1.3554420471191406
8.998103857040405,1.6378729343414307,1.3588879108428955
9.017634868621826,1.6411571502685547,1.3616759777069092
9.037096977233887,1.6445159912109375,1.3645219802856445
9.05693006515503,1.6477370262145996,1.3676509857177734
9.079041004180908,1.6511270999908447,1.370542049407959
9.098935842514038,1.6544530391693115,1.3732719421386719
9.119071960449219,1.6577200889587402,1.3760690689086914
9.140274047851562,1.6609439849853516,1.3790030479431152
9.159955024719238,1.664160966873169,1.3816609382629395
9.179342985153198,1.6675810813903809,1.3842918872833252
9.199257850646973,1.6715669631958008,1.387186050415039
9.219089031219482,1.6749610900878906,1.3898799419403076
9.238842964172363,1.6789021492004395,1.3929169178009033
9.26103687286377,1.6825640201568604,1.3955378532409668
9.281115055084229,1.6857991218566895,1.3984310626983643
9.301526069641113,1.6890909671783447,1.4010169506072998
9.321784019470215,1.692284107208252,1.4039158821105957
9.341518878936768,1.695491075515747,1.406925916671753
9.36086392402649,1.6988930702209473,1.409519910812378
9.380486965179443,1.7021169662475586,1.4121789932250977
9.400748014450073,1.7053301334381104,1.4149909019470215
9.420351028442383,1.7086210250854492,1.4181358814239502
9.442571878433228,1.712104082107544,1.4213838577270508
9.462485074996948,1.7153329849243164,1.4242920875549316
9.481977939605713,1.7185890674591064,1.4271960258483887
9.501529932022095,1.7218730449676514,1.4300849437713623
9.521196842193604,1.7251241207122803,1.4328460693359375
9.542337894439697,1.7283289432525635,1.4358389377593994
9.56305193901062,1.7319319248199463,1.4387290477752686
9.583127975463867,1.7356619834899902,1.4416248798370361
9.6058509349823,1.738914966583252,1.4443409442901611
9.633595943450928,1.7422420978546143,1.4471619129180908
9.653818845748901,1.7469401359558105,1.4500529766082764
9.67338490486145,1.7503211498260498,1.4528660774230957
9.693227052688599,1.7535300254821777,1.4559378623962402
9.712617874145508,1.7568359375,1.4590599536895752
9.733033895492554,1.760071039199829,1.4620530605316162
9.752866983413696,1.7635610103607178,1.464979887008667
9.772681951522827,1.766860008239746,1.467689037322998
9.793182849884033,1.7701780796051025,1.4704489707946777
9.815455913543701,1.7735519409179688,1.473559856414795
9.83541989326477,1.777014970779419,1.4764270782470703
9.856642007827759,1.780259132385254,1.4793579578399658
9.876435995101929,1.783466100692749,1.4820349216461182
9.89629602432251,1.7867190837860107,1.4848859310150146
9.916126012802124,1.7901251316070557,1.4876940250396729
9.936969995498657,1.7933270931243896,1.4906220436096191
9.956616878509521,1.7968699932098389,1.4933888912200928
9.97818398475647,1.8002259731292725,1.4960880279541016
10.000366926193237,1.8036739826202393,1.4987590312957764
10.019930839538574,1.8074619770050049,1.5013830661773682
10.039852857589722,1.8113811016082764,1.5042638778686523
10.060102939605713,1.814836025238037,1.5069730281829834
10.079890012741089,1.818350076675415,1.5097699165344238
10.099824905395508,1.823293924331665,1.5123450756072998
10.119876861572266,1.8267600536346436,1.5151660442352295
10.140095949172974,1.830052137374878,1.5178470611572266
10.16065001487732,1.8338470458984375,1.5210559368133545
10.182782888412476,1.8375661373138428,1.5238490104675293
10.202558040618896,1.8410840034484863,1.526442050933838
10.222454071044922,1.8446121215820312,1.5291919708251953
10.242226839065552,1.8484930992126465,1.5319368839263916
10.26276707649231,1.852200984954834,1.5349929332733154
10.282762050628662,1.8568451404571533,1.5381910800933838
10.302597045898438,1.8601810932159424,1.5413310527801514
10.323094844818115,1.8636751174926758,1.5442779064178467
10.345005989074707,1.86753511428833,1.5473148822784424
10.364699840545654,1.8713080883026123,1.5503878593444824
10.384541988372803,1.8749229907989502,1.5531299114227295
10.404335975646973,1.8784000873565674,1.5559659004211426
10.423903942108154,1.881824016571045,1.5589439868927002
10.443575859069824,1.885509967803955,1.5618479251861572
10.463130950927734,1.8890209197998047,1.5644829273223877
10.482646942138672,1.8922510147094727,1.5671579837799072
10.502565860748291,1.8954441547393799,1.5699050426483154
10.525052070617676,1.8986520767211914,1.5737700462341309
10.544764041900635,1.9020891189575195,1.5766899585723877
10.565563917160034,1.9052910804748535,1.5792579650878906
10.585658073425293,1.908647060394287,1.5820159912109375
10.605051040649414,1.9119350910186768,1.5849289894104004
10.624911069869995,1.9154059886932373,1.588136911392212
10.644615888595581,1.918647050857544,1.5908000469207764
10.665271043777466,1.9218850135803223,1.5934720039367676
10.685520887374878,1.9253950119018555,1.5961198806762695
10.707263946533203,1.9285969734191895,1.5994858741760254
10.728428840637207,1.9321110248565674,1.6026859283447266
10.749036073684692,1.9354839324951172,1.6055760383605957
10.769654035568237,1.938755989074707,1.6084020137786865
10.789353847503662,1.9420850276947021,1.6111910343170166
10.80904507637024,1.945889949798584,1.6141080856323242
10.829063892364502,1.9492180347442627,1.6169428825378418
10.850167036056519,1.9524381160736084,1.6198780536651611
10.87012791633606,1.955726146697998,1.6228489875793457
10.893507957458496,1.958967924118042,1.6257169246673584
10.91401195526123,1.9625260829925537,1.6282758712768555
10.935070991516113,1.9659030437469482,1.6312830448150635
10.956475973129272,1.9695711135864258,1.6342120170593262
10.97636103630066,1.9728379249572754,1.6372919082641602
10.995991945266724,1.9760839939117432,1.640070915222168
11.015915870666504,1.9798190593719482,1.6430020332336426
11.03557801246643,1.983077049255371,1.6460199356079102
